conversation_history	query	rewrited_query	answer	unique_idx	refered_turn	candidates
"[""turn 1: Create a calendar entry for 'Board Meeting' on November 8, 2024, 9:30 AM to 12:00 PM at Headquarters, details: 'Quarterly board review'. -> Done! ‘Board Meeting’ (Quarterly board review) is set for November 8, 2024, 9:30\xa0AM–12:00\xa0PM at Headquarters. View it here: content://calendar/event/3"", 'turn 2: What are the details of content://calendar/event/3? -> Board Meeting: November 8, 2024, 9:30\xa0AM–12:00\xa0PM at Headquarters. Notes: Quarterly board review.', 'turn 3: Enable the camera to operate in still image mode for a photo. -> Got it—still image camera is now active.']"	Where is that location exactly?	Where is Headquarters exactly?	{'plan': 'search_location', 'arguments': {'query': 'Headquarters'}}	ACTION_INSERT_EVENT-458-ACTION_VIEW_EVENT-1-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-search_location-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'launch_application', 'search_location', 'ACTION_OPEN_DOCUMENT', 'INTENT_ACTION_STILL_IMAGE_CAMERA']
"[""turn 1: Could you book 'Design Workshop' on September 10, 2024 at 1:00 PM to 4:00 PM in Room 202? Desc: Work on new UI mockups. -> Your “Design Workshop” has been scheduled for September 10, 2024, 1:00\xa0PM–4:00\xa0PM in Room\xa0202. You can view it here: content://calendar/event/1"", 'turn 2: Can you show me the details of content://calendar/event/1? -> Design Workshop: September 10, 2024, 1:00\xa0PM–4:00\xa0PM at Room\xa0202. Details: Work on new UI mockups.', ""turn 3: Provide the phone number for the contact at /data/rachel. -> Rachel's contact info: phone number is +1 (415) 555-1234.""]"	Could you find that room on the map?	Could you find Room 202 on the map?	{'plan': 'search_location', 'arguments': {'query': 'Room 202'}}	ACTION_INSERT_EVENT-456-ACTION_VIEW_EVENT-2-get_contact_info-1_NR-search_location-1	1	['search_location', 'ACTION_INSERT_EVENT', 'ACTION_SET_RINGTONE', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_VIEW_SENT_EMAILS']
"['turn 1: Get the street address for content://org.addressbook/entries/456. -> Street address for content://org.addressbook/entries/456: 456 Birch Lane, Gotham City, NJ 07097.', 'turn 2: Bring up content://org.addressbook/entries/456 -> Now viewing content://org.addressbook/entries/456. Address: 456 Birch Lane, Gotham City, NJ 07097. Scroll for more details.', ""turn 3: Change the ringtone on my device to content://media/echo_chime. -> Sure, your incoming call ringtone is now 'echo_chime' (content://media/echo_chime).""]"	Get directions to that address	Get directions to 456 Birch Lane, Gotham City, NJ 07097	{'plan': 'search_location', 'arguments': {'query': '456 Birch Lane, Gotham City, NJ 07097'}}	get_contact_info-1016-ACTION_VIEW_CONTACT-1-ACTION_SET_RINGTONE-1_NR-search_location-1	1	['search_location', 'send_message', 'play_video', 'ACTION_OPEN_CONTENT', 'get_contact_info_from_uri']
"['turn 1: Retrieve an overview of contact content://profiles/contacts/2022. -> Contact details:\nName: Alex Johnson\nPhone: 315-555-0198\nEmail: alex.johnson@domain.com\nAddress: 456 Elm St, Metropolis, CA 90001.', 'turn 2: I want to take a portrait. Open up the good old still camera. -> Still image camera is now open for a portrait.', ""turn 3: Get the latest image file I just captured. -> Here's your latest capture: content://temp/latest_capture.jpg""]"	Show me that location	Show me 456 Elm St, Metropolis, CA 90001	{'plan': 'search_location', 'arguments': {'query': '456 Elm St, Metropolis, CA 90001'}}	get_contact_info-1021-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_CONTENT-1-search_location-1	1	['ACTION_INSERT_CONTACT', 'search_location', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'ACTION_EDIT_CONTACT', 'ACTION_SHOW_TIMERS']
"[""turn 1: Make sure Rebecca's contact at content://contacts/people/rebecca includes the address 5 Broadway St, her company Broadway Inc, and email rebecca@broadway.com. -> Rebecca’s contact has been enriched with all the details—Address: 5 Broadway St, Company: Broadway Inc, Email: rebecca@broadway.com. (URI: content://contacts/people/rebecca)"", 'turn 2: What timers are currently counting down on my device? -> Here are your active timers:\n• 7 minutes left on Laundry\n• 12 minutes left on Meditation\n• 3 minutes left on Tea steeping', 'turn 3: Add another 5-minute timer for stretching -> 5-minute stretching timer is now active.']"	Open that address in maps	Open 5 Broadway St in maps.	{'plan': 'ACTION_NAVIGATE_TO_LOCATION', 'arguments': {'location': '5 Broadway St'}}	ACTION_EDIT_CONTACT-109-ACTION_SHOW_TIMERS-1_NR-ACTION_SET_TIMER-1-ACTION_NAVIGATE_TO_LOCATION-1	1	['ACTION_INSERT_CONTACT', 'ACTION_PICK', 'ACTION_EDIT_VIDEO', 'ACTION_OPEN_CONTENT', 'ACTION_NAVIGATE_TO_LOCATION']
"['turn 1: I need a calendar entry on May 1, 2024 at 9:00 AM for an annual check-up with Dr. Smith at the Downtown Clinic. -> All set: ""Doctor Appointment"" is scheduled for May 1, 2024 at 9:00\xa0AM at Downtown Clinic. Check it here: content://calendar/event/2', 'turn 2: Send content://calendar/event/2 to jane.doe@example.com with subject Upcoming Doctor Appointment and body Please confirm your availability. -> Your appointment reminder has been sent to jane.doe@example.com.', 'turn 3: Looking up the phone information from contact /contacts/alan_smith. Can you help? -> Sure thing—Alan Smith’s mobile is +1-617-555-3490.']"	Get directions there	Get directions to Downtown Clinic	{'plan': 'ACTION_NAVIGATE_TO_LOCATION', 'arguments': {'location': 'Downtown Clinic'}}	ACTION_INSERT_EVENT-437-send_email-1-get_contact_info-1_NR-ACTION_NAVIGATE_TO_LOCATION-1	1	['ACTION_NAVIGATE_TO_LOCATION', 'get_contact_info', 'ACTION_VIEW_SENT_MESSAGES', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_IMAGE_CAPTURE']
"[""turn 1: Book a seminar 'Leadership Essentials' for October 15, 2024, 2PM–5PM in Hall C. Note: Management training. -> Seminar “Leadership Essentials” (Management training) on October 15, 2024, 2:00\xa0PM–5:00\xa0PM at Hall\xa0C has been added. More info: content://calendar/event/9"", 'turn 2: Display content://calendar/event/9 details. -> Leadership Essentials seminar: October\xa015, 2024, 2:00\xa0PM–5:00\xa0PM at Hall\xa0C. Topic: Management training.', 'turn 3: Please select content://media/glittering_tone as the ringtone for my device. -> Sparkle on—you’re all set with “glittering_tone” as your new ringtone!']"	Navigate me there	Navigate to Hall C	{'plan': 'ACTION_NAVIGATE_TO_LOCATION', 'arguments': {'location': 'Hall C'}}	ACTION_INSERT_EVENT-464-ACTION_VIEW_EVENT-1-ACTION_SET_RINGTONE-1_NR-ACTION_NAVIGATE_TO_LOCATION-1	1	['get_contact_info', 'ACTION_GET_RINGTONE', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_INSERT_CONTACT']
['turn 1: Give me a summary of the contact at content://contacts/people/42. -> Here’s what I found:\n• Name: Michael Lee\n• Phone: 555-987-6543\n• Email: michael.lee42@example.com\n• Address: 321 Oak St, Centerville, OH 45459', 'turn 2: Call 555-987-6543 -> Placing a call to 555-987-6543...', 'turn 3: Create new contact from the call to 555-987-6543 with address 321 Oak St, Centerville, OH 45459 -> Starting a new contact: phone 555-987-6543 and address 321 Oak St, Centerville, OH 45459 are pre-filled.']	Could you give me directions there?	Could you give me directions to 321 Oak St, Centerville, OH 45459?	{'plan': 'ACTION_NAVIGATE_TO_LOCATION', 'arguments': {'location': '321 Oak St, Centerville, OH 45459'}}	get_contact_info-970-dial-1-ACTION_INSERT_CONTACT-1-ACTION_NAVIGATE_TO_LOCATION-1	1	['get_contact_info_from_uri', 'ACTION_VIEW_CALL_LOG', 'ACTION_NAVIGATE_TO_LOCATION', 'send_email', 'send_message']
"['turn 1: Can you find where the Great Wall of China is located? -> The Great Wall can be pinpointed around Huairou District: 40.4319°\xa0N, 116.5704°\xa0E, China.', ""turn 2: Lead me to Huairou District: 40.4319°\xa0N, 116.5704°\xa0E, China. -> Guiding you to Huairou District (40.4319° N, 116.5704° E, China). Let's go!"", 'turn 3: Could you please provide a way to select my PDF file? -> Okay, launching the PDF picker. Please select your document.']"	Guide me there.	Navigate to 40.4319° N, 116.5704° E, China.	{'plan': 'ACTION_NAVIGATE_TO_LOCATION', 'arguments': {'location': '40.4319° N, 116.5704° E, China'}}	search_location-1139-ACTION_NAVIGATE_TO_LOCATION-1-ACTION_OPEN_DOCUMENT-1_NR-ACTION_NAVIGATE_TO_LOCATION-1	1	['ACTION_VIEW_RECENT_APPS', 'dial', 'ACTION_NAVIGATE_TO_LOCATION', 'ACTION_IMAGE_CAPTURE', 'ACTION_GET_CONTENT']
['turn 1: Select a CSS stylesheet. -> Please select a CSS stylesheet (.css) from your storage.', 'turn 2: Provide the phone number for the contact at /data/rachel. -> Here’s Rachel’s phone number: (415) 555‑0198.', 'turn 3: Dial (415) 555‑0198 -> Connecting to (415) 555-0198...']	Create a new one named Styles.css	Create a new CSS stylesheet named Styles.css	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'text/css', 'initial_name': 'Styles.css'}}	ACTION_OPEN_DOCUMENT-165-get_contact_info-1_NR-dial-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_EDIT_VIDEO', 'ACTION_SHOW_ALARMS', 'ACTION_PICK', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_CREATE_DOCUMENT']
['turn 1: Select multiple images to include in a photo collage. -> Here are the images you picked for the collage:\n- content://gallery/holiday1.jpg\n- content://gallery/holiday2.jpg\n- content://gallery/holiday3.jpg\n- content://gallery/holiday4.jpg', 'turn 2: Create a new PDF document called HolidayCollage.pdf -> Your holiday collage is all set! PDF created at content://documents/HolidayCollage.pdf', 'turn 3: Edit content://documents/HolidayCollage.pdf to add captions under each image -> Captions added under each image in HolidayCollage.pdf. You can view the updated PDF at content://documents/HolidayCollage.pdf']	Create a new PDF document for these images named PhotoCollage.pdf	Create a new PDF document for the images content://gallery/holiday1.jpg, content://gallery/holiday2.jpg, content://gallery/holiday3.jpg, content://gallery/holiday4.jpg named PhotoCollage.pdf	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'application/pdf', 'initial_name': 'PhotoCollage.pdf'}}	ACTION_GET_CONTENT-171-ACTION_CREATE_DOCUMENT-1-ACTION_EDIT_DOCUMENT-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_GET_CONTENT', 'ACTION_VIEW_EVENT', 'ACTION_VIEW_RECENT_APPS', 'ACTION_CREATE_DOCUMENT', 'ACTION_EDIT_DOCUMENT']
['turn 1: Could you allow me to pick multiple image files to upload? -> You got it—tap on the images you want to upload. Multiple selections are allowed.', 'turn 2: Get contact data from the provided URI: contact://info/supplier. -> Here’s the supplier contact: Global Supplies LLC, +44\xa020\xa07946\xa00958.', 'turn 3: Give +44\xa020\xa07946\xa00958 a call -> Dialing +44\xa020\xa07946\xa00958...']	Create a new image file for those images named BatchUpload.jpg	Create a new image file for the images you selected named BatchUpload.jpg	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'image/jpeg', 'initial_name': 'BatchUpload.jpg'}}	ACTION_GET_CONTENT-198-get_contact_info_from_uri-1_NR-dial-1-ACTION_CREATE_DOCUMENT-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_CALL_LOG', 'send_email', 'ACTION_OPEN_DOCUMENT', 'ACTION_CREATE_DOCUMENT']
"[""turn 1: I'd like to upload any type of file for a quick backup. -> Your file has been selected for backup: content://files/backup_archive.zip"", ""turn 2: Trigger the device's still image camera app for a photo capture. -> Still image camera launched successfully. Ready when you are."", 'turn 3: Select any type of file for backup. -> Okay, file selected: content://temp/backup_file.dat']"	Create a new ZIP archive named BackupArchive.zip from that backup archive	Create a new ZIP archive named BackupArchive.zip from content://files/backup_archive.zip	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'application/zip', 'initial_name': 'BackupArchive.zip'}}	ACTION_GET_CONTENT-170-INTENT_ACTION_STILL_IMAGE_CAMERA-1_NR-ACTION_GET_CONTENT-1-ACTION_CREATE_DOCUMENT-1	1	['ACTION_VIEW_CALL_LOG', 'ACTION_CREATE_DOCUMENT', 'ACTION_INSERT_EVENT', 'get_contact_info_from_uri', 'ACTION_EDIT_CONTACT']
['turn 1: Please let me select both video and audio clips. -> Here are your clips:\n- content://videos/travel_clip.mp4\n- content://music/theme_song.mp3', 'turn 2: Create a new MP4 file named TravelMemories.mp4 -> Video file TravelMemories.mp4 is now saved to content://documents/TravelMemories.mp4', 'turn 3: I need to check on my airplane mode options. Kindly open the page for me. -> Sure thing! Airplane mode settings are now open—toggle on or off as you prefer.']	Combine those clips into a new video file named TravelAndMusic.mp4	Combine content://videos/travel_clip.mp4 and content://music/theme_song.mp3 into a new document with MIME type 'video/mp4' and initial name 'TravelAndMusic.mp4'	{'plan': 'ACTION_CREATE_DOCUMENT', 'arguments': {'mime_type': 'video/mp4', 'initial_name': 'TravelAndMusic.mp4'}}	ACTION_GET_CONTENT-175-ACTION_CREATE_DOCUMENT-1-open_settings-1_NR-ACTION_CREATE_DOCUMENT-1	1	['ACTION_VIEW_RECENT_APPS', 'ACTION_CREATE_DOCUMENT', 'play_music', 'ACTION_EDIT_ALARM', 'ACTION_VIDEO_CAPTURE']
"[""turn 1: Start recording video now. -> I've captured your video. Check it out here: content://videos/recording_003.mp4."", 'turn 2: Play content://videos/recording_003.mp4 video -> Starting playback of your recording.', 'turn 3: Show the sites I checked out on the internet recently. -> All set! These are your most recent sites: OpenAI Blog; Hacker News (news.ycombinator.com); Twitter – your feed; Medium – AI & Tech; GitHub – awesome-machine-learning.']"	Mute that clip	Mute content://videos/recording_003.mp4	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://videos/recording_003.mp4', 'edit_options': {'mute': True}}}	ACTION_VIDEO_CAPTURE-709-ACTION_OPEN_CONTENT-1-ACTION_VIEW_WEB_HISTORY-1_NR-ACTION_EDIT_VIDEO-1	1	['ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_VIDEO', 'play_video', 'ACTION_SET_TIMER', 'dial']
['turn 1: Could you please play the recording at blob://videos/recording123 -> Playing recording123 from blob://videos/recording123 now.', 'turn 2: Trim blob://videos/recording123 from 50000 ms to 60000 ms -> Trim complete! recording123 is now limited to 50s–60s. Your edited file is here: content://media/edited_recording123_010.mp4.', 'turn 3: Play content://media/edited_recording123_010.mp4 -> Video playback started for content://media/edited_recording123_010.mp4.']	Trim that recording from 10 seconds to 1 minute.	Trim blob://videos/recording123 from 10 seconds to 1 minute.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'blob://videos/recording123', 'edit_options': {'start_time': 10000, 'end_time': 60000}}}	play_video-1431-ACTION_EDIT_VIDEO-1-play_video-1-ACTION_EDIT_VIDEO-1	1	['ACTION_EDIT_VIDEO', 'send_message', 'web_search', 'INTENT_ACTION_STILL_IMAGE_CAMERA', 'get_contact_info_from_uri']
"['turn 1: Can you start playing the video at https://example.com/trailers/trailer.mp4? -> Streaming https://example.com/trailers/trailer.mp4—playback has begun.', ""turn 2: Cut https://example.com/trailers/trailer.mp4 between the 10-second and 20-second marks. -> Trimmed trailer from 10\xa0s to 20\xa0s. Here's the new clip: content://media/edited_trailer_10-20s.mp4."", 'turn 3: Play content://media/edited_trailer_10-20s.mp4. -> Streaming your trimmed trailer: content://media/edited_trailer_10-20s.mp4.']"	Trim it to the first 15 seconds.	Trim https://example.com/trailers/trailer.mp4 to the first 15 seconds.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'https://example.com/trailers/trailer.mp4', 'edit_options': {'start_time': 0, 'end_time': 15000}}}	play_video-1407-ACTION_EDIT_VIDEO-1-play_video-1-ACTION_EDIT_VIDEO-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_CALL_LOG', 'ACTION_EDIT_VIDEO', 'ACTION_VIEW_CONTACT', 'ACTION_IMAGE_CAPTURE']
['turn 1: Please start the video playback on VLC for content://media/external/videos/12345. -> VLC is now playing content://media/external/videos/12345.', 'turn 2: Trim content://media/external/videos/12345 from 10 seconds to 20 seconds. -> Trim complete! Your 10–20\xa0second clip is available here: content://media/external/videos/12345_trimmed_10-20.mp4.', 'turn 3: Play content://media/external/videos/12345_trimmed_10-20.mp4 in VLC. -> VLC is now playing content://media/external/videos/12345_trimmed_10-20.mp4.']	Trim it between 10 and 20 seconds.	Trim content://media/external/videos/12345 between 10 and 20 seconds.	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'content://media/external/videos/12345', 'edit_options': {'start_time': 10000, 'end_time': 20000}}}	play_video-1416-ACTION_EDIT_VIDEO-1-play_video-1-ACTION_EDIT_VIDEO-1	1	['INTENT_ACTION_VIDEO_CAMERA', 'ACTION_VIEW_SENT_EMAILS', 'ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_VIDEO', 'ACTION_OPEN_DOCUMENT']
['turn 1: Play ms-wmv://media.server.net/file.wmv -> Playing media from ms-wmv://media.server.net/file.wmv with your default player. Enjoy!', 'turn 2: Show me the address of the contact registered as /contacts/brian_address. -> The address for Brian is 789 Pine Avenue, Apt. 5B, Metropolis, CA 90210.', 'turn 3: Locate 789 Pine Avenue, Apt. 5B, Metropolis, CA 90210 on a map -> Pinning 789 Pine Avenue, Apt. 5B, Metropolis, CA 90210 on the map now.']	Mute it completely.	Mute ms-wmv://media.server.net/file.wmv completely	{'plan': 'ACTION_EDIT_VIDEO', 'arguments': {'video_uri': 'ms-wmv://media.server.net/file.wmv', 'edit_options': {'mute': True}}}	play_video-1436-get_contact_info-1_NR-search_location-1-ACTION_EDIT_VIDEO-1	1	['ACTION_GET_RINGTONE', 'ACTION_SHOW_ALARMS', 'ACTION_IMAGE_CAPTURE', 'ACTION_EDIT_VIDEO', 'ACTION_SET_TIMER']
"['turn 1: Fetch the details for the person whose contact is content://contacts/people/1033. -> Here you go: details for content://contacts/people/1033 are now open.', 'turn 2: Add work email work@example.com to content://contacts/people/1033 -> Work email added successfully! You can see it at content://contacts/people/1033', ""turn 3: Email work@example.com the schedule for next week's meeting -> Schedule email dispatched to work@example.com.""]"	Change that contact's phone number to 555-321-7654	Change the phone number of content://contacts/people/1033 to 555-321-7654	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/1033', 'contact_info': {'phone': '555-321-7654'}}}	ACTION_VIEW_CONTACT-784-ACTION_EDIT_CONTACT-1-send_email-1-ACTION_EDIT_CONTACT-1	1	['open_settings', 'ACTION_OPEN_CONTENT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_EDIT_ALARM', 'ACTION_EDIT_CONTACT']
"['turn 1: Fetch the details for the person whose contact is content://contacts/people/1033. -> Here you go: details for content://contacts/people/1033 are now open.', 'turn 2: Add work email work@example.com to content://contacts/people/1033 -> Work email added successfully! You can see it at content://contacts/people/1033', ""turn 3: Send content://contacts/people/1033 a message saying 'Hi, your work email has been updated successfully.' -> Success! Your message has been sent to content://contacts/people/1033.""]"	Fill in that contact's address as 123 Maple Street, Springfield, IL 62704	Fill in the address of content://contacts/people/1033 as 123 Maple Street, Springfield, IL 62704	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/1033', 'contact_info': {'address': '123 Maple Street, Springfield, IL 62704'}}}	ACTION_VIEW_CONTACT-784-ACTION_EDIT_CONTACT-1-send_message-1-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_CALL_LOG', 'search_location', 'ACTION_SHOW_ALARMS', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_PLAYLIST']
['turn 1: I need the postal address for the client whose URI is content://com.company.contacts/contact/789. -> Got it. The mailing address on file is 456 Corporate Blvd, Suite 100, Business City, CA 90001.', 'turn 2: Update content://com.company.contacts/contact/789’s address to 123 New Ave, Floor\xa05, Businesstown,\xa0NY\xa010002. -> Address updated! The new address for content://com.company.contacts/contact/789 is now 123 New Ave, Floor\xa05, Businesstown,\xa0NY\xa010002.', 'turn 3: Could you pinpoint 123 New Ave, Floor\xa05, Businesstown,\xa0NY\xa010002 on a map? -> Pinpointed: 123\xa0New\xa0Ave, Floor\xa05, Businesstown,\xa0NY\xa010002.']	Update that contact's email to client789@client.com and phone to +1-800-555-0199	Update content://com.company.contacts/contact/789's email to client789@client.com and phone to +1-800-555-0199	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://com.company.contacts/contact/789', 'contact_info': {'email': 'client789@client.com', 'phone': '+1-800-555-0199'}}}	get_contact_info-969-ACTION_EDIT_CONTACT-1-search_location-1-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_SENT_EMAILS', 'ACTION_SHOW_TIMERS', 'ACTION_EDIT_CONTACT', 'ACTION_VIEW_EVENT', 'ACTION_IMAGE_CAPTURE']
['turn 1: Please extract the address for the person stored at content://contacts/people/2718. -> Here’s the address: 2718 Pine Lane, Rivertown, TX 75001.', 'turn 2: Show content://contacts/people/2718 -> Alright—bringing up the contact at content://contacts/people/2718. You should see the full profile now.', 'turn 3: Edit content://contacts/people/2718 to update the phone number to 555-123-4567 -> Got it—555-123-4567 is now saved as the phone for content://contacts/people/2718.']	Correct that contact's address to 2718 Pine Lane, Rivertown, TX 75002	Correct content://contacts/people/2718's address to 2718 Pine Lane, Rivertown, TX 75002	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/2718', 'contact_info': {'address': '2718 Pine Lane, Rivertown, TX 75002'}}}	get_contact_info-975-ACTION_VIEW_CONTACT-1-ACTION_EDIT_CONTACT-1-ACTION_EDIT_CONTACT-1	1	['ACTION_NAVIGATE_TO_LOCATION', 'web_search', 'ACTION_EDIT_CONTACT', 'INTENT_ACTION_VIDEO_CAMERA', 'ACTION_SET_ALARM']
['turn 1: Access content://contacts/people/777 and return all details. -> All details for content://contacts/people/777:\nName: Sarah Lee\nPhone: (310) 555-7890\nEmail: sarah.lee@company.com\nAddress: 321 Elm Street, Beverly Hills, CA 90212.', 'turn 2: Could you trigger the video camera to record footage of my surroundings? -> The video camera has been opened. You can start filming.', 'turn 3: Record and save the video footage of my surroundings to content://videos/my_surroundings.mp4. -> All set—your video has been recorded and saved to content://videos/my_surroundings.mp4.']	Update that contact's company to TechCorp and change her email to sarah.lee@techcorp.com.	Update content://contacts/people/777's company to TechCorp and change her email to sarah.lee@techcorp.com.	{'plan': 'ACTION_EDIT_CONTACT', 'arguments': {'contact_uri': 'content://contacts/people/777', 'contact_info': {'company': 'TechCorp', 'email': 'sarah.lee@techcorp.com'}}}	get_contact_info-1013-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIDEO_CAPTURE-1-ACTION_EDIT_CONTACT-1	1	['ACTION_VIEW_SENT_MESSAGES', 'ACTION_EDIT_CONTACT', 'ACTION_SHOW_ALARMS', 'web_search', 'search_location']
"['turn 1: I need a calendar entry on May 1, 2024 at 9:00 AM for an annual check-up with Dr. Smith at the Downtown Clinic. -> All set: ""Doctor Appointment"" is scheduled for May 1, 2024 at 9:00\xa0AM at Downtown Clinic. Check it here: content://calendar/event/2', 'turn 2: Send content://calendar/event/2 to jane.doe@example.com with subject Upcoming Doctor Appointment and body Please confirm your availability. -> Your appointment reminder has been sent to jane.doe@example.com.', ""turn 3: Let me see the email I sent to jane.doe@example.com -> Sent emails:\n• to jane.doe@example.com - 'Upcoming Doctor Appointment'""]"	Show me the details of that appointment.	Show me the details of the appointment content://calendar/event/2	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/2'}}	ACTION_INSERT_EVENT-437-send_email-1-ACTION_VIEW_SENT_EMAILS-1-ACTION_VIEW_EVENT-1	1	['ACTION_VIEW_EVENT', 'dial', 'ACTION_OPEN_DOCUMENT', 'ACTION_SET_TIMER', 'ACTION_INSERT_EVENT']
"[""turn 1: Could you please set a yoga retreat called 'Sunset Stretch' on September 21, 2024 5:30 PM to 7:00 PM at Beachside? Description: Evening flow by the sea. -> Your yoga retreat “Sunset Stretch” is scheduled for September 21, 2024, 5:30\xa0PM–7:00\xa0PM at Beachside. See it: content://calendar/event/8"", 'turn 2: Open content://calendar/event/8. -> Sunset Stretch (Yoga retreat): September\xa021, 2024, 5:30\xa0PM–7:00\xa0PM at Beachside. Evening flow by the sea.', ""turn 3: I need details on the timers that haven't finished yet. -> Details of unfinished timers: [30 minutes – Study session, 25 minutes – Dishwashing]""]"	Display that yoga retreat.	Display content://calendar/event/8	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/8'}}	ACTION_INSERT_EVENT-463-ACTION_VIEW_EVENT-1-ACTION_SHOW_TIMERS-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_SET_ALARM', 'dial', 'ACTION_VIEW_EVENT', 'ACTION_PICK', 'ACTION_IMAGE_CAPTURE']
"['turn 1: Could you schedule a one-hour brainstorming session for next Tuesday at 2 pm in Zoom Room A titled \'Project Alpha Brainstorm\' with description \'Initial idea generation for Project Alpha\'? -> Great! ""Project Alpha Brainstorm"" is on your calendar for April 16, 2024 at 2:00\xa0PM in Zoom Room A. Here\'s the event link: content://calendar/event/1', 'turn 2: Email content://calendar/event/1 to project.alpha@company.com with subject Project Alpha Brainstorm info and body Let me know if you have questions. -> All set—sent the event details to project.alpha@company.com.', ""turn 3: I'm planning to capture some video. Please start the video camera application. -> Your video camera is ready. Let’s shoot!""]"	Display that event for me.	Display the event content://calendar/event/1 for me	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/1'}}	ACTION_INSERT_EVENT-436-send_email-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_VIEW_EVENT', 'ACTION_OPEN_CONTENT', 'dial', 'ACTION_EDIT_DOCUMENT', 'ACTION_VIEW_SENT_MESSAGES']
"[""turn 1: Add 'Parent-Teacher Conference' January 20, 2025, 1 PM to 3 PM at School Auditorium. Desc: Discuss student progress. -> Parent‑Teacher Conference set for January\xa020,\xa02025 from 1:00\xa0PM to 3:00\xa0PM at School Auditorium. Added: content://calendar/event/7"", 'turn 2: Show me the details of content://calendar/event/7. -> Parent‑Teacher Conference on January\xa020,\xa02025, 1:00\xa0PM–3:00\xa0PM at School Auditorium to discuss student progress.', 'turn 3: Launch the video mode of my camera so I can record a quick tutorial. -> Video recording app is up and running.']"	Open that Parent-Teacher Conference event.	Open the 'Parent-Teacher Conference' event content://calendar/event/7	{'plan': 'ACTION_VIEW_EVENT', 'arguments': {'event_uri': 'content://calendar/event/7'}}	ACTION_INSERT_EVENT-482-ACTION_VIEW_EVENT-1-INTENT_ACTION_VIDEO_CAMERA-1_NR-ACTION_VIEW_EVENT-1	1	['ACTION_VIDEO_CAPTURE', 'play_music', 'ACTION_VIEW_WEB_HISTORY', 'send_email', 'ACTION_VIEW_EVENT']
